Title,Share Link,Download URL,Transcription JSON
Recording #870,https://go.screenpal.com/watch/cZ6w2hncUcA,https://screenpal.com/content/video/download/cZ6w2hncUcA,Recording__870_transcribed.json
Recording #871,https://go.screenpal.com/watch/cZ6wYMncv20,https://screenpal.com/content/video/download/cZ6wYMncv20,Recording__87 (1)_transcribed.json
Recording #872,https://go.screenpal.com/watch/cZ6wYNncv2a,https://screenpal.com/content/video/download/cZ6wYNncv2a,Recording__87 (2)_transcribed.json
Recording #873,https://go.screenpal.com/watch/cZXn2znc4nZ,https://screenpal.com/content/video/download/cZXn2znc4nZ,Recording__87 (3)_transcribed.json
Recording #874,https://go.screenpal.com/watch/cZXfDPncBda,https://screenpal.com/content/video/download/cZXfDPncBda,Recording__874_transcribed.json
Recording #875,https://go.screenpal.com/watch/cZXf3Xncgmr,https://screenpal.com/content/video/download/cZXf3Xncgmr,Recording__875_transcribed.json
Recording #876,https://go.screenpal.com/watch/cZXhVcnckfI,https://screenpal.com/content/video/download/cZXhVcnckfI,Recording__876_transcribed.json
Recording #877,https://go.screenpal.com/watch/cZXhVpnckQj,https://screenpal.com/content/video/download/cZXhVpnckQj,Recording__877_transcribed.json
Recording #878,https://go.screenpal.com/watch/cZXhnlnckIh,https://screenpal.com/content/video/download/cZXhnlnckIh,Recording__878_transcribed.json
Recording #879,https://go.screenpal.com/watch/cZXh2tncCYH,https://screenpal.com/content/video/download/cZXh2tncCYH,Recording__879_transcribed.json
Recording #88,https://go.screenpal.com/watch/cTlorZnYw9W,https://screenpal.com/content/video/download/cTlorZnYw9W,Recording__88_transcribed.json
Recording #88,https://go.screenpal.com/watch/cTe6lun15j1,https://screenpal.com/content/video/download/cTe6lun15j1,Recording__88_transcribed.json
Recording #88,https://go.screenpal.com/watch/c36T3nVuDVk,https://screenpal.com/content/video/download/c36T3nVuDVk,Recording__88_transcribed.json
Recording #880,https://go.screenpal.com/watch/cZXhqInc5DB,https://screenpal.com/content/video/download/cZXhqInc5DB,Recording__880_transcribed.json
Recording #881,https://go.screenpal.com/watch/cZXicMncHJ5,https://screenpal.com/content/video/download/cZXicMncHJ5,Recording__88 (1)_transcribed.json
Recording #883,https://go.screenpal.com/watch/cZXiosncKOO,https://screenpal.com/content/video/download/cZXiosncKOO,Recording__883_transcribed.json
Recording #884,https://go.screenpal.com/watch/cZXioNncKth,https://screenpal.com/content/video/download/cZXioNncKth,Recording__884_transcribed.json
Recording #886,https://go.screenpal.com/watch/cZXibDncKGP,https://screenpal.com/content/video/download/cZXibDncKGP,Recording__886_transcribed.json
Recording #887,https://go.screenpal.com/watch/cZXjFNncLN8,https://screenpal.com/content/video/download/cZXjFNncLN8,Recording__887_transcribed.json
Recording #888,https://go.screenpal.com/watch/cZXQcancN4d,https://screenpal.com/content/video/download/cZXQcancN4d,Recording__888_transcribed.json
Recording #889,https://go.screenpal.com/watch/cZXQcNncNzf,https://screenpal.com/content/video/download/cZXQcNncNzf,Recording__889_transcribed.json
Recording #89,https://go.screenpal.com/watch/cOV00Vn3lht,https://screenpal.com/content/video/download/cOV00Vn3lht,Recording__89_transcribed.json
Recording #89,https://go.screenpal.com/watch/cTe6oan15sT,https://screenpal.com/content/video/download/cTe6oan15sT,Recording__89_transcribed.json
Recording #89,https://go.screenpal.com/watch/c3XbebVUbi3,https://screenpal.com/content/video/download/c3XbebVUbi3,Recording__89_transcribed.json
Recording #89,https://go.screenpal.com/watch/c36Oq7Vuqee,https://screenpal.com/content/video/download/c36Oq7Vuqee,Recording__89_transcribed.json
Recording #890,https://go.screenpal.com/watch/cZXQVCncNgq,https://screenpal.com/content/video/download/cZXQVCncNgq,Recording__890_transcribed.json
Recording #891,https://go.screenpal.com/watch/cZXQotnc8rg,https://screenpal.com/content/video/download/cZXQotnc8rg,Recording__89 (1)_transcribed.json
Recording #892,https://go.screenpal.com/watch/cZXlejnVcJm,https://screenpal.com/content/video/download/cZXlejnVcJm,Recording__89 (2)_transcribed.json
Recording #893,https://go.screenpal.com/watch/cZXlFUnVekK,https://screenpal.com/content/video/download/cZXlFUnVekK,Recording__89 (3)_transcribed.json
Recording #895,https://go.screenpal.com/watch/cZXlYOnVfii,https://screenpal.com/content/video/download/cZXlYOnVfii,Recording__895_transcribed.json
Recording #896,https://go.screenpal.com/watch/cZXIeunVfWN,https://screenpal.com/content/video/download/cZXIeunVfWN,Recording__896_transcribed.json
Recording #899,https://go.screenpal.com/watch/cZXoYjnVosR,https://screenpal.com/content/video/download/cZXoYjnVosR,Recording__899_transcribed.json
Recording #9,https://go.screenpal.com/watch/c06h2lV5yAt,https://screenpal.com/content/video/download/c06h2lV5yAt,Recording__9_transcribed.json
Recording #90,https://go.screenpal.com/watch/cTelDon1sfx,https://screenpal.com/content/video/download/cTelDon1sfx,Recording__90_transcribed.json
Recording #90,https://go.screenpal.com/watch/c3XnDXVuAA8,https://screenpal.com/content/video/download/c3XnDXVuAA8,Recording__90_transcribed.json
Recording #900,https://go.screenpal.com/watch/cZXoYgnVoPB,https://screenpal.com/content/video/download/cZXoYgnVoPB,Recording__900_transcribed.json
Recording #901,https://go.screenpal.com/watch/cZXDo2nVbf4,https://screenpal.com/content/video/download/cZXDo2nVbf4,Recording__90 (1)_transcribed.json
Recording #903,https://go.screenpal.com/watch/cZXbeinVbJa,https://screenpal.com/content/video/download/cZXbeinVbJa,Recording__903_transcribed.json
Recording #904,https://go.screenpal.com/watch/cZXbeonVbJ8,https://screenpal.com/content/video/download/cZXbeonVbJ8,Recording__904_transcribed.json
Recording #905,https://go.screenpal.com/watch/cZXqVwnV0Y5,https://screenpal.com/content/video/download/cZXqVwnV0Y5,Recording__905_transcribed.json
Recording #906,https://go.screenpal.com/watch/cZXqVpnV0rS,https://screenpal.com/content/video/download/cZXqVpnV0rS,Recording__906_transcribed.json
Recording #907,https://go.screenpal.com/watch/cZXYbqnVv0z,https://screenpal.com/content/video/download/cZXYbqnVv0z,Recording__907_transcribed.json
Recording #908,https://go.screenpal.com/watch/cZXYb7nVvUm,https://screenpal.com/content/video/download/cZXYb7nVvUm,Recording__908_transcribed.json
Recording #909,https://go.screenpal.com/watch/cZXrnFnVwCw,https://screenpal.com/content/video/download/cZXrnFnVwCw,Recording__909_transcribed.json
Recording #91,https://go.screenpal.com/watch/cTelDun1sib,https://screenpal.com/content/video/download/cTelDun1sib,Recording__91_transcribed.json
Recording #910,https://go.screenpal.com/watch/cZXrfvnVxci,https://screenpal.com/content/video/download/cZXrfvnVxci,Recording__910_transcribed.json
Recording #911,https://go.screenpal.com/watch/cZXrqLnVafB,https://screenpal.com/content/video/download/cZXrqLnVafB,Recording__911_transcribed.json
Recording #912,https://go.screenpal.com/watch/cZX329nVART,https://screenpal.com/content/video/download/cZX329nVART,Recording__912_transcribed.json
Recording #913,https://go.screenpal.com/watch/cZX3bMnVByv,https://screenpal.com/content/video/download/cZX3bMnVByv,Recording__913_transcribed.json
Recording #914,https://go.screenpal.com/watch/cZX0nBnVgAL,https://screenpal.com/content/video/download/cZX0nBnVgAL,Recording__914_transcribed.json
Recording #915,https://go.screenpal.com/watch/cZX0ojnVkDz,https://screenpal.com/content/video/download/cZX0ojnVkDz,Recording__915_transcribed.json
Recording #916,https://go.screenpal.com/watch/cZXTINnVEmi,https://screenpal.com/content/video/download/cZXTINnVEmi,Recording__916_transcribed.json
Recording #917,https://go.screenpal.com/watch/cZXt2lnVsL2,https://screenpal.com/content/video/download/cZXt2lnVsL2,Recording__917_transcribed.json
Recording #918,https://go.screenpal.com/watch/cZXt2pnVsR3,https://screenpal.com/content/video/download/cZXt2pnVsR3,Recording__918_transcribed.json
Recording #919,https://go.screenpal.com/watch/cZXtoOnVMfp,https://screenpal.com/content/video/download/cZXtoOnVMfp,Recording__919_transcribed.json
Recording #92,https://go.screenpal.com/watch/cTelbnn1soQ,https://screenpal.com/content/video/download/cTelbnn1soQ,Recording__92_transcribed.json
Recording #92,https://go.screenpal.com/watch/c3XqVvVU0oZ,https://screenpal.com/content/video/download/c3XqVvVU0oZ,Recording__92_transcribed.json
Recording #921,https://go.screenpal.com/watch/cZXurFnVPcZ,https://screenpal.com/content/video/download/cZXurFnVPcZ,Recording__92 (1)_transcribed.json
Recording #922,https://go.screenpal.com/watch/cZXU2CnVReG,https://screenpal.com/content/video/download/cZXU2CnVReG,Recording__922_transcribed.json
Recording #923,https://go.screenpal.com/watch/cZln25nnehB,https://screenpal.com/content/video/download/cZln25nnehB,Recording__923_transcribed.json
Recording #924,https://go.screenpal.com/watch/cZlnoDnnelT,https://screenpal.com/content/video/download/cZlnoDnnelT,Recording__924_transcribed.json
Recording #925,https://go.screenpal.com/watch/cZle20nni1r,https://screenpal.com/content/video/download/cZle20nni1r,Recording__925_transcribed.json
Recording #926,https://go.screenpal.com/watch/cZle2znniQ3,https://screenpal.com/content/video/download/cZle2znniQ3,Recording__926_transcribed.json
Recording #928,https://go.screenpal.com/watch/cZle3snnj7S,https://screenpal.com/content/video/download/cZle3snnj7S,Recording__928_transcribed.json
Recording #929,https://go.screenpal.com/watch/cZlfFYnnl10,https://screenpal.com/content/video/download/cZlfFYnnl10,Recording__929_transcribed.json
Recording #93,https://go.screenpal.com/watch/cTelbbn1sFC,https://screenpal.com/content/video/download/cTelbbn1sFC,Recording__93_transcribed.json
Recording #930,https://go.screenpal.com/watch/cZlfFrnnl1U,https://screenpal.com/content/video/download/cZlfFrnnl1U,Recording__930_transcribed.json
Recording #931,https://go.screenpal.com/watch/cZlhoVnnorL,https://screenpal.com/content/video/download/cZlhoVnnorL,Recording__931_transcribed.json
Recording #932,https://go.screenpal.com/watch/cZliI8nnrZI,https://screenpal.com/content/video/download/cZliI8nnrZI,Recording__932_transcribed.json
Recording #933,https://go.screenpal.com/watch/cZli2VnnrTy,https://screenpal.com/content/video/download/cZli2VnnrTy,Recording__933_transcribed.json
Recording #934,https://go.screenpal.com/watch/cZlioQnnrva,https://screenpal.com/content/video/download/cZlioQnnrva,Recording__934_transcribed.json
Recording #935,https://go.screenpal.com/watch/cZljDJnn0cP,https://screenpal.com/content/video/download/cZljDJnn0cP,Recording__935_transcribed.json
Recording #936,https://go.screenpal.com/watch/cZljbynn0fX,https://screenpal.com/content/video/download/cZljbynn0fX,Recording__936_transcribed.json
Recording #937,https://go.screenpal.com/watch/cZlQ2annOl7,https://screenpal.com/content/video/download/cZlQ2annOl7,Recording__937_transcribed.json
Recording #938,https://go.screenpal.com/watch/cZlQYhnntqB,https://screenpal.com/content/video/download/cZlQYhnntqB,Recording__938_transcribed.json
Recording #939,https://go.screenpal.com/watch/cZlQrEnntgc,https://screenpal.com/content/video/download/cZlQrEnntgc,Recording__939_transcribed.json
Recording #940,https://go.screenpal.com/watch/cZl6rrnnxnV,https://screenpal.com/content/video/download/cZl6rrnnxnV,Recording__940_transcribed.json
Recording #942,https://go.screenpal.com/watch/cZlXhunnyz6,https://screenpal.com/content/video/download/cZlXhunnyz6,Recording__942_transcribed.json
Recording #945,https://go.screenpal.com/watch/cZlX2Lnnarl,https://screenpal.com/content/video/download/cZlX2Lnnarl,Recording__945_transcribed.json
Recording #946,https://go.screenpal.com/watch/cZlXFVnna8q,https://screenpal.com/content/video/download/cZlXFVnna8q,Recording__946_transcribed.json
Recording #947,https://go.screenpal.com/watch/cZlXqAnnzlY,https://screenpal.com/content/video/download/cZlXqAnnzlY,Recording__947_transcribed.json
Recording #948,https://go.screenpal.com/watch/cZlI2unn5hb,https://screenpal.com/content/video/download/cZlI2unn5hb,Recording__948_transcribed.json
Recording #949,https://go.screenpal.com/watch/cZl2oqnnGQ5,https://screenpal.com/content/video/download/cZl2oqnnGQ5,Recording__949_transcribed.json
Recording #95,https://go.screenpal.com/watch/cTeIDin18js,https://screenpal.com/content/video/download/cTeIDin18js,Recording__95_transcribed.json
Recording #950,https://go.screenpal.com/watch/cZloFDnnmu5,https://screenpal.com/content/video/download/cZloFDnnmu5,Recording__950_transcribed.json
Recording #951,https://go.screenpal.com/watch/cZlD0HnnKOa,https://screenpal.com/content/video/download/cZlD0HnnKOa,Recording__951_transcribed.json
Recording #952,https://go.screenpal.com/watch/cZlbo3nnsd9,https://screenpal.com/content/video/download/cZlbo3nnsd9,Recording__952_transcribed.json
Recording #953,https://go.screenpal.com/watch/cZlbownns7A,https://screenpal.com/content/video/download/cZlbownns7A,Recording__953_transcribed.json
Recording #954,https://go.screenpal.com/watch/cZlbDlnnsRr,https://screenpal.com/content/video/download/cZlbDlnnsRr,Recording__954_transcribed.json
Recording #955,https://go.screenpal.com/watch/cZlbFMnnMTr,https://screenpal.com/content/video/download/cZlbFMnnMTr,Recording__955_transcribed.json
Recording #957,https://go.screenpal.com/watch/cZlbFRnnMOB,https://screenpal.com/content/video/download/cZlbFRnnMOB,Recording__957_transcribed.json
Recording #958,https://go.screenpal.com/watch/cZlbqDnnMUl,https://screenpal.com/content/video/download/cZlbqDnnMUl,Recording__958_transcribed.json
Recording #959,https://go.screenpal.com/watch/cZlFYVnnPX3,https://screenpal.com/content/video/download/cZlFYVnnPX3,Recording__959_transcribed.json
Recording #96,https://go.screenpal.com/watch/cTeIb5n18Un,https://screenpal.com/content/video/download/cTeIb5n18Un,Recording__96_transcribed.json
Recording #96,https://go.screenpal.com/watch/c3XTFEVUkXm,https://screenpal.com/content/video/download/c3XTFEVUkXm,Recording__96_transcribed.json
Recording #961,https://go.screenpal.com/watch/cZlYouneVqJ,https://screenpal.com/content/video/download/cZlYouneVqJ,Recording__96 (1)_transcribed.json
Recording #962,https://go.screenpal.com/watch/cZlYogneVrX,https://screenpal.com/content/video/download/cZlYogneVrX,Recording__962_transcribed.json
Recording #963,https://go.screenpal.com/watch/cZlYD1neVTp,https://screenpal.com/content/video/download/cZlYD1neVTp,Recording__963_transcribed.json
Recording #964,https://go.screenpal.com/watch/cZlYDJneVxr,https://screenpal.com/content/video/download/cZlYDJneVxr,Recording__964_transcribed.json
Recording #965,https://go.screenpal.com/watch/cZlrolnenM3,https://screenpal.com/content/video/download/cZlrolnenM3,Recording__965_transcribed.json
Recording #966,https://go.screenpal.com/watch/cZl0V7nefld,https://screenpal.com/content/video/download/cZl0V7nefld,Recording__966_transcribed.json
Recording #968,https://go.screenpal.com/watch/cZl0nenefIk,https://screenpal.com/content/video/download/cZl0nenefIk,Recording__968_transcribed.json
Recording #968,https://go.screenpal.com/watch/cZl0VRnefI0,https://screenpal.com/content/video/download/cZl0VRnefI0,Recording__968_transcribed.json
Recording #969,https://go.screenpal.com/watch/cZl0FVne1Dw,https://screenpal.com/content/video/download/cZl0FVne1Dw,Recording__969_transcribed.json
Recording #97,https://go.screenpal.com/watch/cTeDXRnicbM,https://screenpal.com/content/video/download/cTeDXRnicbM,Recording__97_transcribed.json
Recording #97,https://go.screenpal.com/watch/c3XlIOVUesw,https://screenpal.com/content/video/download/c3XlIOVUesw,Recording__97_transcribed.json
Recording #970,https://go.screenpal.com/watch/cZl0FZne1qT,https://screenpal.com/content/video/download/cZl0FZne1qT,Recording__970_transcribed.json
Recording #971,https://go.screenpal.com/watch/cZl0FAne1YS,https://screenpal.com/content/video/download/cZl0FAne1YS,Recording__971_transcribed.json
Recording #972,https://go.screenpal.com/watch/cZl0Fpne1rt,https://screenpal.com/content/video/download/cZl0Fpne1rt,Recording__972_transcribed.json
Recording #973,https://go.screenpal.com/watch/cZl0FGne13n,https://screenpal.com/content/video/download/cZl0FGne13n,Recording__973_transcribed.json
Recording #974,https://go.screenpal.com/watch/cZlZDrnejoq,https://screenpal.com/content/video/download/cZlZDrnejoq,Recording__974_transcribed.json
Recording #975,https://go.screenpal.com/watch/cZlurkne2au,https://screenpal.com/content/video/download/cZlurkne2au,Recording__975_transcribed.json
